"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPFGEMDG_01360",563.679775646349,-0.625436769802159,0.11608501241886,-5.38774779594669,7.13460718955205e-08,1.14162321314123e-07
"GPFGEMDG_02487",234.486479083244,0.763632750373175,0.141753179838791,5.38705905039744,7.16199091136998e-08,1.14531415840052e-07
"GPFGEMDG_00306",2105.96586572911,-0.375594550889705,0.0698058685748554,-5.38055837650586,7.42551542184267e-08,1.18674050687642e-07
"GPFGEMDG_01673",661.71308314387,0.487007476252479,0.0905267315855245,5.37970903978105,7.46063192918818e-08,1.19163494931585e-07
"dnaD",2511.88569232599,-0.355831358158735,0.0662982183731124,-5.3671330375153,7.99980501977895e-08,1.27698451970358e-07
"topB_3",155.806564197062,-0.87853449615173,0.16387855990046,-5.36088733441003,8.28141571903579e-08,1.32112273557263e-07
"GPFGEMDG_00055",672.54916462624,-0.567029375476579,0.105773642112758,-5.36078142106622,8.2862730191966e-08,1.32112273557263e-07
"gmuE_2",451.498594545805,-0.57101063229188,0.106533706712755,-5.3599057979977,8.32653585695126e-08,1.32674472243193e-07
"rpmG2",862.865897640244,-0.545761442369556,0.102043770026128,-5.34830732174846,8.87806223418302e-08,1.4137754566199e-07
"hmo",396.369442303355,0.911783243734055,0.170869282139747,5.33614487236124,9.49435528033119e-08,1.51100927166879e-07
"smc_3",1452.34717039817,0.388357015861025,0.0729026906781412,5.32706011600568,9.98151352528885e-08,1.58758725315296e-07
"GPFGEMDG_00146",19.2410809993826,-3.002294282106,0.56379391244253,-5.32516264515722,1.00862747955215e-07,1.60328861788607e-07
"GPFGEMDG_00144",760.947422118032,-0.511374338466259,0.0961372547315568,-5.31921095411102,1.04218241140055e-07,1.65563469308123e-07
"sugE",151.363864356119,-0.944714107945587,0.177697723884804,-5.31641085373729,1.05834035947533e-07,1.68029741094438e-07
"GPFGEMDG_00291",2522.42637705757,-0.337488468900119,0.0635363001224668,-5.31174255110239,1.0858192743094e-07,1.72289386049213e-07
"dinB_4",1046.26507994736,0.506536994314886,0.0954829977758991,5.30499676501298,1.126749943667e-07,1.78677083117068e-07
"celA_2",850.383593566567,0.529045017682953,0.0997719006152009,5.3025452499233,1.14199147276234e-07,1.80985864829062e-07
"GPFGEMDG_02084",17.3117015057777,3.50542584588784,0.662641422633537,5.29007956061095,1.22263164226476e-07,1.93650253547965e-07
"lacC_1",353.38699808318,-0.647178465476279,0.122341869735123,-5.28991805403545,1.22371173965688e-07,1.93705682894374e-07
"yvbK",740.827362418626,0.541636313078328,0.102400383119447,5.28939733014989,1.22720044255792e-07,1.9414208551617e-07
"opuAA",7799.13846751985,-0.397676557199072,0.075362747872006,-5.27683196842126,1.31436302094546e-07,2.0780721660121e-07
"GPFGEMDG_01657",97.053253242797,-1.12751065982517,0.213787725854143,-5.27397284067848,1.33501672683133e-07,2.10946955109203e-07
"GPFGEMDG_02337",1141.76794793376,0.455688776700563,0.0867678151929905,5.2518180351437,1.50605211302066e-07,2.37830729514512e-07
"ybjG",168.993762740288,0.867765688253712,0.165453221591561,5.24477964167952,1.56469220835844e-07,2.4694398743456e-07
"ruvB",8762.12784410553,-0.346079312481224,0.06630146011275,-5.21978417809643,1.79131755248213e-07,2.82542536666771e-07
"rluB_2",6394.5401070714,-0.310428835419023,0.0595001629933982,-5.21727705945051,1.81572563683009e-07,2.86222229026158e-07
"GPFGEMDG_02208",831.869483839306,0.488817055068881,0.0937317511872087,5.21506372043104,1.83754057829602e-07,2.894890234097e-07
"GPFGEMDG_01424",3808.68890010791,0.343395387851958,0.0661037468950069,5.19479460668659,2.04945983198504e-07,3.22683497581977e-07
"rnj1",19593.8460181965,-0.272193666407093,0.0525523920509798,-5.17947244233991,2.22514279582207e-07,3.50136645155158e-07
"yidA_1",3533.73940480298,-0.363833060237071,0.0702516563733768,-5.17899618342597,2.23083033045027e-07,3.50823524996121e-07
"lacM",186.414331796692,0.786770534784204,0.152031179474174,5.17506038896352,2.27837276976709e-07,3.58087852973466e-07
"GPFGEMDG_01579",92.5474412600063,-1.14372097146329,0.221849871501532,-5.1553826185353,2.5311355876238e-07,3.97578609471045e-07
"GPFGEMDG_00381",73.6637129181057,-1.51461244048769,0.294186676818765,-5.14847394472856,2.62614255985938e-07,4.12257763982659e-07
"mhqA",185.003070896754,-0.973585015651002,0.189338167805,-5.14204308057793,2.71766777732483e-07,4.26373306519383e-07
"yehU_1",49.4651043575581,1.57160336781629,0.30578365533997,5.13959245489751,2.75334992049637e-07,4.31716154791777e-07
"axe2",910.396523490428,0.419722386387364,0.0817266193345141,5.13568761078204,2.81114280960559e-07,4.40517535374106e-07
"fldH_2",14.8472908671382,3.45645356618863,0.676105025435939,5.11230272835197,3.18255266589702e-07,4.98424570402881e-07
"pbpF",7461.84122780901,-0.286255780371391,0.0560595801346386,-5.10627763682655,3.2856683862441e-07,5.14270101988531e-07
"rsmC",2421.05000681053,-0.411169026984485,0.0806167913985032,-5.10029014863669,3.39133198512148e-07,5.30495504512222e-07
"rbfA",12244.5478249319,-0.324853650165908,0.0637220807201217,-5.09797618807711,3.43303990042083e-07,5.36703291444695e-07
"GPFGEMDG_02608",163.384227509856,0.850355247267892,0.167041791426412,5.09067365721173,3.56793635936102e-07,5.57463790423132e-07
"GPFGEMDG_02182",156.730617439285,-0.932627198274263,0.18388951701357,-5.07167136778897,3.94336937916876e-07,6.15759797700689e-07
"ydcV",1532.77299264104,-0.446059536643069,0.088027391857761,-5.06728107273511,4.03538202259272e-07,6.29756970937557e-07
"GPFGEMDG_00734",2632.60223570669,-0.32066869864139,0.0633432340490602,-5.06239858850636,4.1401430350062e-07,6.457260124557e-07
