"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"gadC_1"	3053.3326881987	-4.02065482907679	0.0814835601933875	-49.3431413592441	0	0
"DNPH1"	5229.17336235668	-4.08812137020236	0.066980515364742	-61.0344866404882	0	0
"emrB"	1624.75792366871	-4.12160674925323	0.108087372887082	-38.1321762122856	0	0
"gmk_2"	767.47717752522	-4.22773054081303	0.12861959132259	-32.870035562541	5.89303920349461e-237	4.72373616153805e-236
"marR"	18672.926466519	-4.31463087076866	0.0689202683104904	-62.6032221948262	0	0
"fabH"	35941.4992500968	-4.40268707160979	0.0630479728192295	-69.8307475203544	0	0
"ahpF"	16815.9332099609	-4.4392643367191	0.0687997241774236	-64.5244496223696	0	0
"yfmO_2"	17.8950670914267	-4.51581798024605	0.821934484338514	-5.4941337372897	3.92632874578074e-08	5.73326814939987e-08
"ddc"	8727.97630794712	-4.65934764863981	0.0623740226620841	-74.7001307560708	0	0
"accA"	23996.5824285188	-4.69153155069008	0.0764580927198612	-61.3608237375163	0	0
"accD"	24635.213367436	-4.69753435795569	0.073637458814425	-63.7927276903188	0	0
"ahpC"	5276.2306590751	-4.7353928877574	0.0860080507118313	-55.0575538983352	0	0
"yvdD"	3277.20060860285	-4.81274851934567	0.0955496683570518	-50.3690761265785	0	0
"cfiB_1"	49365.4078908804	-5.05600129649194	0.0603735435218035	-83.7453129559307	0	0
"accB"	21266.2301589475	-5.06526530642244	0.07641242777815	-66.2885011470718	0	0
"fabF"	35501.7654009046	-5.1318394063331	0.0722866137764603	-70.9929423752348	0	0
"fabZ_1"	15473.8702775828	-5.18214123834388	0.0917394686414429	-56.4875872411895	0	0
"glcR_1"	9751.44810326626	-5.27695040858842	0.0730167869671692	-72.270372715265	0	0
"fabG_1"	32844.8694077809	-5.33527041193223	0.0684342796241416	-77.961957680199	0	0
"fruA_2"	14242.4434204558	-5.35062287969542	0.0656222564310629	-81.5367098099762	0	0
"fabD"	30005.1857333766	-5.49872190527893	0.0673549191551042	-81.6380150737992	0	0
"acpA_1"	25080.3765463397	-5.5356387293277	0.0924346636033105	-59.8870435996204	0	0
"lacC_2"	15859.8547041488	-5.90581550818473	0.10446388960203	-56.534516670629	0	0
"lacS"	1444.52236492601	-5.96980885345946	0.16035550280277	-37.2285874143157	2.35333677707851e-303	2.38942127432704e-302
